An	Jour	Jsim	hhmm	PAR	Tair	HR	Vent	Pluie
2005	347	74	500	-0.22	2.876	85.5	3.524	0
2005	347	74	600	-0.22	3.214	83.2	3.146	0
2005	347	74	700	-0.23	2.968	81.3	4.058	0
2005	347	74	800	10.78	3.191	81.4	4.063	0
2005	347	74	900	76.2	3.959	79.3	4.621	0
2005	347	74	1000	164.1	4.741	75.3	4.022	0
2005	347	74	1100	225.2	5.521	70.9	4.15	0
2005	347	74	1200	209.4	6.109	65.75	4.785	0
2005	347	74	1300	182	6.198	66.43	4.915	0
2005	347	74	1400	136.1	6.173	67.26	4.284	0
2005	347	74	1500	113.4	6.038	70.3	3.442	0
2005	347	74	1600	37.45	5.722	72.6	3.319	0
2005	347	74	1700	0.12	5.244	76.7	2.519	0
2005	347	74	1800	-0.5	5.329	77.7	2.613	0
2005	347	74	1900	-0.48	5.4	76.3	2.731	0
2005	347	74	2000	-0.43	5.398	79.4	2.658	0
2005	347	74	2100	-0.44	5.417	79.1	2.798	0
2005	347	74	2200	-0.47	5.332	76.1	2.261	0
2005	347	74	2300	-0.41	5.05	83.3	2.562	0
2005	347	74	2400	-0.43	4.69	88.5	2.336	0
2005	348	75	100	-0.45	4.426	87.1	2.851	0
2005	348	75	200	-0.42	4.082	83.7	2.969	0
2005	348	75	300	-0.4	3.797	83.3	2.483	0
2005	348	75	400	-0.34	3.655	82.4	1.827	0
2005	348	75	500	-0.3	3.688	81.8	1.582	0
2005	348	75	600	-0.28	3.699	82.2	1.563	0
2005	348	75	700	-0.31	3.713	83.8	1.084	0
2005	348	75	800	4.17	3.792	84.6	1.42	0
2005	348	75	900	83.1	4.097	83.1	1.477	0
2005	348	75	1000	122.5	4.722	82.6	1.202	0
2005	348	75	1100	140.9	5.23	84.8	1.855	0
2005	348	75	1200	149.1	5.106	90	2.334	0
2005	348	75	1300	84.9	5.06	94.3	2.381	0.2
2005	348	75	1400	106.1	5.563	94	1.907	0
2005	348	75	1500	81.1	6.343	90.9	2.748	0
2005	348	75	1600	22.23	6.362	90.3	2.117	0
2005	348	75	1700	-0.11	6.323	90.2	2.118	0.2
2005	348	75	1800	-0.47	6.06	90.1	2.41	0
2005	348	75	1900	-0.49	5.87	89.9	2.8	0
2005	348	75	2000	-0.47	4.849	91.1	2.506	0
2005	348	75	2100	-0.41	4.277	92.6	2.652	0
2005	348	75	2200	-0.35	3.999	94.6	1.809	0
2005	348	75	2300	-0.28	4.361	94.4	2.506	0
2005	348	75	2400	-0.31	5.09	92.1	4.082	0
2005	349	76	100	-0.32	4.881	93.7	3.244	0
2005	349	76	200	-0.35	5.087	93.4	2.066	0
2005	349	76	300	-0.35	4.952	93.7	1.672	0
2005	349	76	400	-0.36	5.036	94.1	2.239	0
2005	349	76	500	-0.35	4.807	92.6	1.127	0
2005	349	76	600	-0.36	4.62	95	1.329	0
2005	349	76	700	-0.37	4.615	95.3	1.66	0
2005	349	76	800	1.78	4.602	94.5	1.169	0
2005	349	76	900	34.82	4.651	95.4	0.838	0
2005	349	76	1000	111	5.476	93.2	2.189	0
2005	349	76	1100	74.3	5.671	91.6	1.829	0
2005	349	76	1200	129.6	6.106	89	2.353	0
2005	349	76	1300	127.3	6.347	90.5	2.417	0
2005	349	76	1400	71.8	6.446	92.1	2.524	0
2005	349	76	1500	56.99	6.639	92.4	2.55	0
2005	349	76	1600	23.93	6.802	92.7	2.776	0
2005	349	76	1700	-0.02	6.807	91.9	2.085	0
2005	349	76	1800	-0.52	6.753	91.2	2.072	0
2005	349	76	1900	-0.51	6.757	91.2	2.042	0
2005	349	76	2000	-0.56	6.826	91.3	1.942	0
2005	349	76	2100	-0.55	6.91	91.6	2.284	0
2005	349	76	2200	-0.52	7.08	91	3.084	0
2005	349	76	2300	-0.57	7.22	89.7	3.673	0
2005	349	76	2400	-0.57	7.27	88.9	3.826	0
2005	350	77	100	-0.58	7.14	88.9	4.195	0
2005	350	77	200	-0.57	7.33	88.4	5.021	0
2005	350	77	300	-0.59	7.3	88.1	5.322	0
2005	350	77	400	-0.61	7.47	87.2	4.722	0
2005	350	77	500	-0.58	7.76	85.5	5.381	0
2005	350	77	600	-0.59	7.95	86.1	5.914	0
2005	350	77	700	-0.59	8.3	86.4	5.445	0
2005	350	77	800	0.36	9	84.7	6.594	0
2005	350	77	900	14.57	9.26	85.2	7.69	0
2005	350	77	1000	27.22	9.45	84.4	7.7	0
2005	350	77	1100	52.54	9.32	87.7	7.42	0
2005	350	77	1200	56.02	8.95	93.3	6.806	0.4
2005	350	77	1300	47.51	8.95	94.8	5.618	0.4
2005	350	77	1400	68.84	9.39	93.9	4.974	0.2
2005	350	77	1500	63.19	9.91	91.2	4.393	0
2005	350	77	1600	10.02	9.81	93.1	4.232	0.2
2005	350	77	1700	0.09	9.86	90.1	3.786	0
2005	350	77	1800	-0.6	9.79	74.3	4.012	0
2005	350	77	1900	-0.63	9	73.1	3.518	0
2005	350	77	2000	-0.62	7.79	71.7	2.955	0
2005	350	77	2100	-0.61	7.22	76	2.232	0
2005	350	77	2200	-0.58	6.516	78	1.323	0
2005	350	77	2300	-0.54	5.254	82.7	4.16	0.4
2005	350	77	2400	-0.46	4.332	88.6	1.679	0
2005	351	78	100	-0.35	4.123	90.6	1.277	0
2005	351	78	200	-0.31	4.327	84	2.47	0
2005	351	78	300	-0.33	4.166	67.57	3.077	0
2005	351	78	400	-0.22	3.288	64.04	2.105	0
2005	351	78	500	-0.15	2.307	67.32	1.929	0
2005	351	78	600	-0.11	2.237	65.74	2.206	0
2005	351	78	700	-0.09	1.661	67.58	2.333	0
2005	351	78	800	8.1	0.549	74.3	1.746	0
2005	351	78	900	126.6	1.155	71.5	1.991	0
2005	351	78	1000	327.3	1.887	70.7	2.31	0
2005	351	78	1100	473.3	3.041	59.72	4.174	0
2005	351	78	1200	521.1	3.33	56.27	4.689	0
2005	351	78	1300	446.3	3.553	54.5	5.062	0
2005	351	78	1400	268.1	3.296	55.38	4.415	0
2005	351	78	1500	244.2	3.48	54.02	3.965	0
2005	351	78	1600	61.96	2.941	55.4	3.562	0
2005	351	78	1700	0.9	1.981	64.12	2.777	0
2005	351	78	1800	-0.15	0.815	71.8	2.223	0
2005	351	78	1900	-0.1	0.411	74.1	2.412	0
2005	351	78	2000	-0.1	0.242	75.9	1.366	0
2005	351	78	2100	-0.05	0.181	76.3	1.319	0
2005	351	78	2200	-0.06	-0.296	82.1	1.662	0
2005	351	78	2300	-0.05	-0.59	83	1.672	0
2005	351	78	2400	-0.03	-1.457	86.6	1.823	0
2005	352	79	100	-0.03	-1.609	87.5	1.546	0
2005	352	79	200	-0.01	-1.993	89.1	1.429	0
2005	352	79	300	-0.01	-1.977	89.8	1.589	0
2005	352	79	400	0	-1.291	89.4	1.978	0
2005	352	79	500	-0.01	-1.808	90.7	1.295	0
2005	352	79	600	0	-2.062	93.4	1.372	0
2005	352	79	700	0	-2.684	93.8	1.544	0
2005	352	79	800	9.77	-2.924	94.8	1.877	0
2005	352	79	900	128.6	-2.325	93.9	1.406	0
2005	352	79	1000	339	-0.978	90.1	1.486	0
2005	352	79	1100	479.7	0.438	84.9	2.191	0
2005	352	79	1200	488.3	1.685	80.6	1.704	0
2005	352	79	1300	479.3	3.234	74.5	1.425	0
2005	352	79	1400	436.7	3.913	71.6	2.143	0
2005	352	79	1500	252.5	3.623	69.69	2.447	0
2005	352	79	1600	57.84	2.633	71.2	1.615	0
2005	352	79	1700	0.73	1.663	74.1	1.183	0
2005	352	79	1800	-0.12	1.202	77.6	1.5	0
2005	352	79	1900	-0.09	0.381	81	1.049	0
2005	352	79	2000	-0.04	0.262	81.3	1.197	0
2005	352	79	2100	-0.06	0.737	79.2	1.988	0
2005	352	79	2200	-0.05	1.098	77.8	2.822	0
2005	352	79	2300	-0.07	1.027	77.2	2.995	0
2005	352	79	2400	-0.06	1.358	76	2.721	0
2005	353	80	100	-0.09	1.549	75.4	3.23	0
2005	353	80	200	-0.1	2.121	73	3.277	0
2005	353	80	300	-0.1	2.316	72.6	3.593	0
2005	353	80	400	-0.14	2.437	73.9	3.581	0
2005	353	80	500	-0.14	1.778	82.7	3.174	0
2005	353	80	600	-0.15	1.593	88	2.395	0.2
2005	353	80	700	-0.14	1.915	86.6	2.958	0
2005	353	80	800	1.92	2.203	89	3.715	1.2
2005	353	80	900	13.31	2.435	93.1	3.375	0.2
2005	353	80	1000	59.64	2.88	92.2	3.606	0.2
2005	353	80	1100	53.47	2.996	94.1	2.931	0.4
2005	353	80	1200	60.6	3.497	94.3	2.204	0
2005	353	80	1300	57.43	4.072	94.2	2.085	0
2005	353	80	1400	46.15	4.648	93.9	1.925	0
2005	353	80	1500	82.7	4.938	93.5	2.17	0
2005	353	80	1600	45.02	4.721	93.6	1.535	0
2005	353	80	1700	0.67	3.976	95.1	1.015	0
2005	353	80	1800	-0.25	3.469	96.4	0.899	0
2005	353	80	1900	-0.2	2.673	97.2	0.6	0
2005	353	80	2000	-0.12	1.08	97.7	0.772	0
2005	353	80	2100	-0.12	1.92	98.1	0.497	0
2005	353	80	2200	-0.13	2.31	98.2	0.642	0.2
2005	353	80	2300	-0.17	1.885	98.4	0.42	0
2005	353	80	2400	-0.18	1.548	98.7	0.232	0
2005	354	81	100	-0.16	1.518	98.8	0.479	0
2005	354	81	200	-0.13	0.908	99	0.367	0
2005	354	81	300	-0.15	0.361	99.2	0.62	0
2005	354	81	400	-0.13	-0.242	99.4	0.648	0.2
2005	354	81	500	-0.1	-0.452	99.6	0	0
2005	354	81	600	-0.1	-0.519	99.6	0	0
2005	354	81	700	-0.1	-0.204	99.6	0	0
2005	354	81	800	2.49	0.32	99.5	0.346	0
2005	354	81	900	36.05	0.684	99.4	1.186	0
2005	354	81	1000	88.7	1.24	99.3	1.223	0
2005	354	81	1100	159.9	2	99.1	1.793	0
2005	354	81	1200	119.3	2.011	99.1	1.415	0
2005	354	81	1300	137.8	1.771	99.2	1.446	0
2005	354	81	1400	99.9	1.186	99.4	1.018	0
2005	354	81	1500	59.02	1.059	99.5	0.972	0
2005	354	81	1600	18.08	1.154	99.5	1.02	0
2005	354	81	1700	0.31	1.258	99.5	1.62	0
2005	354	81	1800	-0.17	0.938	99.7	1.954	0
2005	354	81	1900	-0.18	0.576	99.8	1.347	0
2005	354	81	2000	-0.16	0.378	99.9	1.361	0
2005	354	81	2100	-0.15	0.131	100.1	1.989	0
2005	354	81	2200	-0.12	0.021	100.2	1.813	0
2005	354	81	2300	-0.13	-0.155	100.3	1.22	0
2005	354	81	2400	-0.12	-0.323	100.4	0	0
2005	355	82	100	-0.12	-0.705	100.5	0	0
2005	355	82	200	-0.1	-0.772	100.5	0	0
2005	355	82	300	-0.09	-0.777	100.5	0	0
2005	355	82	400	-0.1	-0.643	100.5	0	0
2005	355	82	500	-0.11	-0.637	100.5	0	0
2005	355	82	600	-0.14	-0.561	100.5	0	0
2005	355	82	700	-0.08	-0.465	100.5	0	0
2005	355	82	800	6.44	-0.331	100.4	0	0
2005	355	82	900	54.37	-0.221	100.4	0	0
2005	355	82	1000	119.4	0.119	100.3	0.695	0
2005	355	82	1100	163.4	0.612	100.1	0.886	0
2005	355	82	1200	160.3	0.767	100	1.097	0
2005	355	82	1300	155.5	1.002	99.9	0.764	0
2005	355	82	1400	199	1.538	99.6	0.504	0
2005	355	82	1500	114.8	2.019	98.8	1.166	0
2005	355	82	1600	25.1	1.957	97.3	1.179	0
2005	355	82	1700	0.26	1.541	97.3	1.41	0
2005	355	82	1800	-0.16	1.508	97.1	1.59	0
2005	355	82	1900	-0.16	1.553	96.7	0.994	0
2005	355	82	2000	-0.15	1.489	97.1	1.503	0
2005	355	82	2100	-0.18	1.213	97.4	1.567	0
2005	355	82	2200	-0.15	1.117	97.2	1.454	0
2005	355	82	2300	-0.13	0.987	97.4	1.634	0
2005	355	82	2400	-0.16	0.906	98	1.972	0
2005	356	83	100	-0.17	0.915	98.2	1.637	0
2005	356	83	200	-0.16	0.8	97.6	2.115	0
2005	356	83	300	-0.14	0.757	96.8	2.172	0
2005	356	83	400	-0.15	0.857	96.4	1.699	0
2005	356	83	500	-0.17	0.961	96	1.719	0
2005	356	83	600	-0.17	1.078	95.3	1.427	0
2005	356	83	700	-0.15	1.234	92.5	1.528	0
2005	356	83	800	1.26	1.3	91.1	1.824	0
2005	356	83	900	30.73	1.39	90.3	1.707	0
2005	356	83	1000	105.3	1.997	86	1.589	0
2005	356	83	1100	201.1	2.686	83.2	2.051	0
2005	356	83	1200	209.2	3.308	82.2	1.906	0
2005	356	83	1300	205.2	3.725	82.9	2.138	0
2005	356	83	1400	136.2	4.01	84.1	1.934	0
2005	356	83	1500	83.7	4.171	85.7	1.396	0
2005	356	83	1600	22.86	4.202	87.5	1.596	0
2005	356	83	1700	0.17	4.138	88.6	1.642	0
2005	356	83	1800	-0.37	4.055	90.7	1.169	0
2005	356	83	1900	-0.39	3.977	93.3	1.338	0
2005	356	83	2000	-0.36	3.907	94.1	1.275	0
2005	356	83	2100	-0.4	3.72	95.1	1.3	0
2005	356	83	2200	-0.34	3.598	94.8	1.722	0
2005	356	83	2300	-0.31	3.669	93.6	1.4	0
2005	356	83	2400	-0.34	3.555	93.4	1.15	0
2005	357	84	100	-0.31	3.66	93.6	1.165	0
2005	357	84	200	-0.3	3.782	92.4	1.797	0
2005	357	84	300	-0.34	3.565	93.2	1.59	0
2005	357	84	400	-0.33	3.459	93.6	1.323	0
2005	357	84	500	-0.32	3.34	92.8	1.346	0
2005	357	84	600	-0.29	3.268	91.1	1.067	0
2005	357	84	700	-0.29	3.141	90.9	1.01	0
2005	357	84	800	4.55	3.063	91.9	1.085	0
2005	357	84	900	54.13	3.23	92.1	1.189	0
2005	357	84	1000	149	4.154	89.8	1.244	0
2005	357	84	1100	294.3	5.266	83.4	1.66	0
2005	357	84	1200	342	6.252	79.1	1.594	0
2005	357	84	1300	246.7	6.949	76.9	1.141	0
2005	357	84	1400	147.9	7.41	70.7	1.788	0
2005	357	84	1500	75.9	7.1	74.9	1.464	0
2005	357	84	1600	20.79	6.385	81.1	0.87	0
2005	357	84	1700	0.05	6.197	81	0.667	0
2005	357	84	1800	-0.56	6.21	77.1	0.272	0
2005	357	84	1900	-0.53	6.05	75.9	0.256	0
2005	357	84	2000	-0.57	5.898	77.1	0.261	0
2005	357	84	2100	-0.53	5.444	83	0.495	0
2005	357	84	2200	-0.56	5.089	84.8	0.452	0
2005	357	84	2300	-0.57	4.996	86.1	0.337	0
2005	357	84	2400	-0.53	4.912	86.1	0.374	0
2005	358	85	100	-0.54	4.467	89.1	0.622	0
2005	358	85	200	-0.48	4.676	89	0.203	0
2005	358	85	300	-0.49	4.667	86.9	0.351	0
2005	358	85	400	-0.49	4.292	89.3	0.616	0
2005	358	85	500	-0.46	4.177	91.5	0.534	0
2005	358	85	600	-0.44	4.295	90.4	0.563	0
2005	358	85	700	-0.45	4.359	89.7	0.901	0
2005	358	85	800	1.12	4.237	89.3	1.143	0
2005	358	85	900	17.44	4.196	91.2	0.889	0
2005	358	85	1000	62.06	4.487	90.6	0.896	0
2005	358	85	1100	229.5	5.26	84.8	1.121	0
2005	358	85	1200	502.8	6.811	75.3	1.133	0
2005	358	85	1300	435.7	6.818	75.7	1.292	0
2005	358	85	1400	390.4	7.67	71.2	1.378	0
2005	358	85	1500	205.1	7.69	72.3	0.862	0
2005	358	85	1600	47.58	6.88	74.3	0.777	0
2005	358	85	1700	0.61	5.826	77.3	0.943	0
2005	358	85	1800	-0.58	5.598	78.3	0.876	0
2005	358	85	1900	-0.57	5.426	79.9	0.985	0.2
2005	358	85	2000	-0.56	5.018	84.7	0.508	0.2
2005	358	85	2100	-0.56	5.103	85.7	0.724	0.2
2005	358	85	2200	-0.54	4.617	91.9	0.854	0
2005	358	85	2300	-0.53	4.544	91.4	0.68	0
2005	358	85	2400	-0.54	4.776	92.1	1.036	0
2005	359	86	100	-0.54	4.971	92.8	0.591	0
2005	359	86	200	-0.54	4.82	94.2	0.334	0
2005	359	86	300	-0.56	4.831	94.8	0.371	0
2005	359	86	400	-0.54	5.055	96.1	0.711	0
2005	359	86	500	-0.53	5.12	96.8	0.671	0
2005	359	86	600	-0.56	5.148	97.2	1.564	0
2005	359	86	700	-0.57	5.143	97.4	2.765	0
2005	359	86	800	0.83	5.127	97.6	3.358	0
2005	359	86	900	20.6	5.109	97.7	3.333	0
2005	359	86	1000	118	5.504	95	2.227	0
2005	359	86	1100	419.4	6.152	89.6	2.411	0
2005	359	86	1200	482.3	6.549	84.2	2.859	0
2005	359	86	1300	502	6.977	77.8	3.024	0
2005	359	86	1400	204.5	6.599	81.6	3.545	0
2005	359	86	1500	163.8	6.183	83.6	2.961	0
2005	359	86	1600	37.09	5.907	84.5	3.221	0
2005	359	86	1700	0.23	5.47	81.9	2.741	0
2005	359	86	1800	-0.59	4.296	85.3	2.64	0
2005	359	86	1900	-0.48	2.479	89.4	1.504	0
2005	359	86	2000	-0.3	1.607	90.8	1.086	0
2005	359	86	2100	-0.2	1.754	90.2	0.656	0
2005	359	86	2200	-0.15	1.619	91.6	0.454	0
2005	359	86	2300	-0.14	1.375	93.5	1.403	0
2005	359	86	2400	-0.14	1.649	93.8	2.216	0
2005	360	87	100	-0.15	0.93	95.1	1.791	0
2005	360	87	200	-0.15	0.279	96.4	1.705	0
2005	360	87	300	-0.13	-0.071	97.3	0.862	0
2005	360	87	400	-0.08	0.349	97.9	0.749	0
2005	360	87	500	-0.1	-0.075	98	0.907	0
2005	360	87	600	-0.1	0.035	98.4	1.093	0
2005	360	87	700	-0.1	0.043	98.6	1.057	0
2005	360	87	800	2.28	0.118	98.7	1.002	0
2005	360	87	900	35.25	0.488	98.7	1.216	0
2005	360	87	1000	96.1	0.762	98.5	1.331	0.2
2005	360	87	1100	183.2	1.981	98.1	1.26	0
2005	360	87	1200	381.9	3.693	91.6	2.141	0
2005	360	87	1300	279.6	4.529	81.5	3.403	0
2005	360	87	1400	292.4	4.799	77.4	2.772	0
2005	360	87	1500	139	4.89	76	2.65	0
2005	360	87	1600	40.84	4.526	77.2	2.827	0
2005	360	87	1700	-0.12	2.784	90.2	2.86	0.8
2005	360	87	1800	-0.42	2.153	93.8	1.52	0
2005	360	87	1900	-0.28	2.142	94.5	2.015	0
2005	360	87	2000	-0.26	1.719	95.4	1.723	0
2005	360	87	2100	-0.21	1.186	95.7	1.086	0
2005	360	87	2200	-0.15	0.996	96.3	1.076	0
2005	360	87	2300	-0.19	1.397	95.2	3.737	0.2
2005	360	87	2400	-0.14	1.049	92.2	5.193	0
2005	361	88	100	-0.16	0.178	88.7	5.01	0
2005	361	88	200	-0.14	-0.775	88.1	3.897	0
2005	361	88	300	-0.08	-1.226	90	2.497	0
2005	361	88	400	-0.05	-1.7	91.5	1.858	0
2005	361	88	500	-0.02	-1.837	91.5	2.511	0
2005	361	88	600	-0.03	-2.346	92	1.44	0
2005	361	88	700	-0.01	-3.071	94.5	1.239	0
2005	361	88	800	2.53	-3.423	94.4	1.262	0
2005	361	88	900	27.01	-2.518	92.1	0.903	0
2005	361	88	1000	79.5	-1.865	90.9	1.65	0
2005	361	88	1100	115.8	-1.359	89.5	1.943	0
2005	361	88	1200	148.2	-0.755	88.8	2.189	0
2005	361	88	1300	193.2	-0.508	80.7	3.166	0
2005	361	88	1400	210	-0.862	78.5	3.912	0
2005	361	88	1500	270.2	-0.577	71.6	3.849	0
2005	361	88	1600	61.84	-1.204	77.3	3.402	0
2005	361	88	1700	0.73	-1.984	88	2.67	0
2005	361	88	1800	-0.06	-2.322	86.3	2.693	0
2005	361	88	1900	-0.04	-2.914	85.9	2.251	0
2005	361	88	2000	-0.02	-3.097	86.9	1.33	0
2005	361	88	2100	-0.01	-2.98	86.7	1.518	0
2005	361	88	2200	-0.03	-2.872	87.4	1.952	0
2005	361	88	2300	-0.02	-2.723	87.2	2.406	0
2005	361	88	2400	-0.03	-2.59	86.1	2.672	0
2005	362	89	100	-0.02	-2.467	86	2.445	0
2005	362	89	200	-0.01	-2.094	84.7	2.808	0
2005	362	89	300	-0.01	-2.03	84.8	2.882	0
2005	362	89	400	-0.02	-2.128	85.7	2.928	0
2005	362	89	500	-0.02	-2.058	85.5	2.974	0
2005	362	89	600	-0.02	-1.919	85.8	2.798	0
2005	362	89	700	-0.01	-1.738	85.6	2.8	0
2005	362	89	800	1.74	-1.791	84.9	2.844	0
2005	362	89	900	22.76	-2.016	83.4	2.955	0
2005	362	89	1000	90.5	-2.104	86.2	2.796	0
2005	362	89	1100	251.1	-1.617	85.1	2.49	0
2005	362	89	1200	192.6	-1.02	78.9	3.224	0
2005	362	89	1300	92.6	-1.013	79	3.084	0
2005	362	89	1400	91.5	-0.879	77.3	2.458	0
2005	362	89	1500	89.9	-0.737	75.7	2.613	0
2005	362	89	1600	12.22	-0.845	74.5	2.33	0
2005	362	89	1700	0.17	-0.811	77.6	2.206	0
2005	362	89	1800	-0.06	-0.806	76.3	2.286	0
2005	362	89	1900	-0.06	-1.144	79.5	1.924	0
2005	362	89	2000	-0.06	-1.219	80.2	2.183	0
2005	362	89	2100	-0.06	-1.362	79.9	2.472	0
2005	362	89	2200	-0.04	-1.618	79.8	2.702	0
2005	362	89	2300	-0.03	-2.754	82.8	1.562	0
2005	362	89	2400	-0.02	-3.274	84.2	1.44	0
2005	363	90	100	0	-3.729	87.8	1.787	0
2005	363	90	200	0	-4.61	91.3	1.262	0
2005	363	90	300	-0.01	-4.549	91.5	1.542	0
2005	363	90	400	0	-5.136	91.4	1.254	0
2005	363	90	500	0	-4.608	92.9	1.666	0
2005	363	90	600	0	-4.253	89.1	1.69	0
2005	363	90	700	0	-4.708	87.8	1.752	0
2005	363	90	800	5.28	-4.565	88	1.515	0
2005	363	90	900	90.7	-4.315	86.7	1.633	0
2005	363	90	1000	178.3	-3.252	83.7	2.117	0
2005	363	90	1100	230.6	-2.176	84.2	2.187	0
2005	363	90	1200	267.2	-1.415	78	2.643	0
2005	363	90	1300	345.4	-0.679	77.6	2.737	0
2005	363	90	1400	105.2	-0.589	80.6	3.089	0
2005	363	90	1500	60.19	-0.874	89	1.912	0
2005	363	90	1600	36.61	-0.842	82	1.828	0
2005	363	90	1700	1.19	-0.944	72.7	2.077	0
2005	363	90	1800	-0.06	-1.542	73	1.278	0
2005	363	90	1900	-0.05	-1.498	71.7	1.796	0
2005	363	90	2000	-0.02	-1.729	73.3	2.186	0
2005	363	90	2100	-0.02	-1.851	70.6	2.663	0
2005	363	90	2200	-0.02	-1.993	71.2	3.664	0
2005	363	90	2300	-0.03	-2.21	75.5	4.235	0
2005	363	90	2400	-0.04	-2.613	82.9	3.759	0
2005	364	91	100	-0.04	-2.711	83.2	3.463	0
2005	364	91	200	-0.03	-2.836	84.1	3.106	0
2005	364	91	300	-0.04	-2.553	80.3	4.078	0
2005	364	91	400	-0.02	-2.419	76.8	4.354	0
2005	364	91	500	-0.02	-2.344	73.2	4.242	0
2005	364	91	600	-0.04	-2.135	69.7	4.644	0
2005	364	91	700	-0.01	-1.978	67.18	4.397	0
2005	364	91	800	1.15	-1.869	65.12	4.737	0
2005	364	91	900	26.03	-1.722	62.97	5.021	0
2005	364	91	1000	69.66	-2.169	71.7	5.051	0
2005	364	91	1100	104.2	-2.636	86.9	5.933	0
2005	364	91	1200	117.9	-2.466	91.3	7.12	0
2005	364	91	1300	87.3	-1.835	91.3	6.357	0
2005	364	91	1400	66.91	-0.973	93.5	4.563	0.6
2005	364	91	1500	28.03	-0.141	95	1.629	1.2
2005	364	91	1600	6.55	0.393	95.3	0	1.8
2005	364	91	1700	0.11	0.784	95.9	0	1.2
2005	364	91	1800	-0.12	1.46	96.6	2.601	1.4
2005	364	91	1900	-0.17	3.547	96.7	5.286	2.2
2005	364	91	2000	-0.25	5.025	95.7	5.512	0.2
2005	364	91	2100	-0.39	5.842	96.2	4.995	0
2005	364	91	2200	-0.52	6.998	96.9	4.798	0.2
2005	364	91	2300	-0.58	7.58	94	5.05	0
2005	364	91	2400	-0.6	6.953	91.6	5.192	0
2005	365	92	100	-0.6	6.538	91.1	3.797	0
2005	365	92	200	-0.57	7.21	90.2	4.547	0
2005	365	92	300	-0.57	7.21	91.8	4.972	0
2005	365	92	400	-0.58	7.62	89.6	6.236	0
2005	365	92	500	-0.59	7.42	90.3	6.292	0.2
2005	365	92	600	-0.6	6.873	90.5	4.805	0
2005	365	92	700	-0.61	6.506	89.8	4.374	0
2005	365	92	800	3.89	6.482	89.2	4.742	0
2005	365	92	900	99.6	6.672	86.4	5.216	0
2005	365	92	1000	140.4	6.93	86.4	4.847	0
2005	365	92	1100	206.5	7.24	85.8	5.081	0
2005	365	92	1200	362.8	8.04	81.8	5.645	0
2005	365	92	1300	349.3	8.09	80.6	4.978	0
2005	365	92	1400	338.4	8.18	76.9	5.447	0
2005	365	92	1500	199	8.2	75	5.191	0
2005	365	92	1600	64.37	7.53	76.1	4.935	0
2005	365	92	1700	1.57	6.769	78.4	4.063	0
2005	365	92	1800	-0.62	6.123	82.5	3.932	0
2005	365	92	1900	-0.61	5.222	83.4	3.94	0
2005	365	92	2000	-0.6	4.549	81.7	3.445	0
2005	365	92	2100	-0.57	4.105	86.3	4.014	0
2005	365	92	2200	-0.48	4.176	87.3	4.741	0
2005	365	92	2300	-0.51	4.103	87.6	4.928	0
2005	365	92	2400	-0.51	4.063	87.7	4.566	0
2006	1	93	100	-0.51	3.792	87.7	4.296	0
2006	1	93	200	-0.45	3.403	88.8	4.4	0
2006	1	93	300	-0.37	3.329	89.5	4.874	0
2006	1	93	400	-0.43	3.15	88.6	5.841	0
2006	1	93	500	-0.44	3.258	89	6.153	1
2006	1	93	600	-0.51	3.507	92.2	6.636	1
2006	1	93	700	-0.53	4.69	92	6.353	2
2006	1	93	800	1.75	5.482	91.1	6.272	0.5
2006	1	93	900	30.69	5.503	92.4	5.032	0
2006	1	93	1000	88.8	5.849	92.2	4.301	0.5
2006	1	93	1100	276.5	6.677	91.5	4.719	0
2006	1	93	1200	221.6	6.673	91.6	4.626	0.5
2006	1	93	1300	413.1	7.51	89.9	4.235	0
2006	1	93	1400	226.1	7.29	84.8	4.035	0
2006	1	93	1500	54.07	6.279	86.5	2.81	0.5
2006	1	93	1600	35.67	5.815	90.8	2.529	0
2006	1	93	1700	0.4	5.93	89.5	3.274	0
2006	1	93	1800	-0.61	5.931	89.9	3.468	0
2006	1	93	1900	-0.62	5.782	90.9	3.814	0
2006	1	93	2000	-0.62	5.694	90.2	3.397	0
2006	1	93	2100	-0.63	5.618	91.6	3.519	0
2006	1	93	2200	-0.62	5.77	89.6	3.942	0
2006	1	93	2300	-0.59	5.041	83.7	4.173	0
2006	1	93	2400	-0.61	4.636	84.9	3.343	0
2006	2	94	100	-0.6	4.307	86.7	2.148	0
2006	2	94	200	-0.59	4.344	85.2	2.525	0
2006	2	94	300	-0.57	4.253	85.6	3.065	0
2006	2	94	400	-0.58	3.85	86.6	3.114	0
2006	2	94	500	-0.49	2.49	90.7	1.795	0
2006	2	94	600	-0.38	2.525	91.8	1.263	0
2006	2	94	700	-0.38	2.602	91.3	1.293	0
2006	2	94	800	4.33	2.121	93.1	1.637	0
2006	2	94	900	77.5	1.868	93.7	1.684	0
2006	2	94	1000	292.9	2.734	90.7	1.171	0
2006	2	94	1100	462.4	4.072	85.5	2.083	0
2006	2	94	1200	561.3	4.918	81.1	1.79	0
2006	2	94	1300	553	5.953	77.6	2.732	0
2006	2	94	1400	385.8	6.29	74.9	2.824	0
2006	2	94	1500	173.8	5.719	77.6	2.175	0
2006	2	94	1600	24.09	5.531	81.7	1.813	0
2006	2	94	1700	1.57	5.094	84.4	1.144	0
2006	2	94	1800	-0.62	4.831	85	1.172	0
